#x, y, a, F(x), F[0](x), F[1](x)
913 322 1 310.082 6.60156e-303 8.75929e-320
914 283 1 310.25 8.52421e-303 1.1118e-319
915 305 1 310.418 1.10063e-302 1.40379e-319
916 324 1 310.585 1.42105e-302 1.77434e-319
917 331 1 310.752 1.83466e-302 2.23481e-319
918 327 1 310.918 2.36855e-302 2.83001e-319
919 301 1 311.085 3.05766e-302 3.57116e-319
920 321 1 311.25 3.94707e-302 4.51452e-319
921 317 1 311.416 5.09497e-302 5.70488e-319
922 309 1 311.581 6.57638e-302 7.20975e-319
923 330 1 311.746 8.48814e-302 9.10761e-319
924 331 1 311.911 1.09551e-301 1.15109e-318
925 341 1 312.075 1.41385e-301 1.4543e-318
926 333 1 312.238 1.8246e-301 1.83613e-318
927 316 1 312.402 2.35458e-301 2.31902e-318
928 323 1 312.565 3.03834e-301 2.92882e-318
929 309 1 312.728 3.9205e-301 3.6992e-318
930 297 1 312.89 5.05854e-301 4.67173e-318
931 317 1 313.052 6.52663e-301 5.89918e-318
932 318 1 313.214 8.4204e-301 7.45006e-318
933 329 1 313.375 1.08631e-300 9.40635e-318
934 302 1 313.536 1.40139e-300 1.1877e-317
935 298 1 313.697 1.80776e-300 1.49956e-317
936 318 1 313.857 2.33187e-300 1.89329e-317
937 340 1 314.017 3.00778e-300 2.39033e-317
938 309 1 314.177 3.87944e-300 3.01764e-317
939 348 1 314.336 5.00346e-300 3.80948e-317
940 331 1 314.495 6.45286e-300 4.80885e-317
941 323 1 314.653 8.32173e-300 6.07022e-317
942 347 1 314.811 1.07314e-299 7.6622e-317
943 316 1 314.969 1.38381e-299 9.67126e-317
944 304 1 315.127 1.78434e-299 1.22067e-316
945 327 1 315.284 2.30068e-299 1.54061e-316
946 313 1 315.441 2.96631e-299 1.94436e-316
947 322 1 315.597 3.82435e-299 2.45383e-316
948 319 1 315.753 4.93034e-299 3.09666e-316
949 320 1 315.909 6.35589e-299 3.90776e-316
950 275 1 316.064 8.19325e-299 4.93112e-316
951 291 1 316.219 1.05612e-298 6.22226e-316
952 343 1 316.374 1.3613e-298 7.85115e-316
953 317 1 316.528 1.75458e-298 9.90612e-316
954 318 1 316.682 2.26137e-298 1.24985e-315
955 307 1 316.836 2.9144e-298 1.57687e-315
956 302 1 316.989 3.75584e-298 1.98937e-315
957 319 1 317.142 4.84e-298 2.5097e-315
958 333 1 317.295 6.23681e-298 3.166e-315
959 316 1 317.447 8.03637e-298 3.99379e-315
960 305 1 317.599 1.03547e-297 5.03782e-315
961 349 1 317.751 1.33412e-297 6.35453e-315
962 346 1 317.902 1.71882e-297 8.0151e-315
963 345 1 318.053 2.21435e-297 1.01092e-314
964 312 1 318.203 2.85261e-297 1.275e-314
965 317 1 318.354 3.67467e-297 1.60801e-314
966 327 1 318.504 4.73341e-297 2.02791e-314
967 298 1 318.653 6.09691e-297 2.55737e-314
968 332 1 318.802 7.8528e-297 3.22495e-314
969 315 1 318.951 1.01139e-296 4.06664e-314
970 331 1 319.1 1.30255e-296 5.12782e-314
971 325 1 319.248 1.67745e-296 6.46566e-314
972 347 1 319.396 2.16015e-296 8.15225e-314
973 337 1 319.544 2.78162e-296 1.02784e-313
974 332 1 319.691 3.58171e-296 1.29586e-313
975 317 1 319.838 4.61174e-296 1.63371e-313
976 308 1 319.985 5.9377e-296 2.05956e-313
977 338 1 320.131 7.64453e-296 2.59633e-313
978 341 1 320.277 9.84156e-296 3.27286e-313
979 367 1 320.423 1.26694e-295 4.12553e-313
980 324 1 320.569 1.63091e-295 5.20016e-313
981 302 1 320.714 2.09933e-295 6.55445e-313
982 284 1 320.859 2.70217e-295 8.26115e-313
983 308 1 321.003 3.47796e-295 1.04119e-312
984 322 1 321.148 4.47627e-295 1.3122e-312
985 377 1 321.292 5.76086e-295 1.6537e-312
986 315 1 321.435 7.41376e-295 2.08399e-312
987 321 1 321.579 9.54046e-295 2.62615e-312
988 312 1 321.722 1.22767e-294 3.30923e-312
989 325 1 321.865 1.57968e-294 4.16984e-312
990 337 1 322.008 2.03255e-294 5.25405e-312
991 346 1 322.15 2.61511e-294 6.61994e-312
992 333 1 322.292 3.36449e-294 8.3406e-312
993 330 1 322.434 4.32842e-294 1.05081e-311
994 316 1 322.576 5.56825e-294 1.32384e-311
995 316 1 322.717 7.16288e-294 1.66775e-311
996 336 1 322.858 9.21374e-294 2.10092e-311
997 331 1 322.999 1.18513e-293 2.64651e-311
998 328 1 323.14 1.52431e-293 3.33366e-311
999 330 1 323.28 1.96047e-293 4.19906e-311
1000 325 1 323.42 2.52132e-293 5.28892e-311
1001 331 1 323.561 3.24247e-293 6.6614e-311
1002 335 1 323.7 4.16969e-293 8.38974e-311
1003 333 1 323.84 5.3618e-293 1.05661e-310
1004 306 1 323.98 6.89442e-293 1.33066e-310
1005 343 1 324.119 8.8647e-293 1.67572e-310
1006 300 1 324.258 1.13975e-292 2.11018e-310
1007 339 1 324.397 1.46533e-292 2.65718e-310
1008 330 1 324.536 1.88383e-292 3.34586e-310
1009 313 1 324.674 2.42175e-292 4.21287e-310
1010 312 1 324.813 3.11311e-292 5.30436e-310
1011 297 1 324.951 4.00165e-292 6.67838e-310
1012 337 1 325.09 5.14356e-292 8.40801e-310
1013 315 1 325.228 6.61103e-292 1.05852e-309
1014 331 1 325.366 8.49676e-292 1.33257e-309
1015 333 1 325.504 1.09199e-291 1.6775e-309
1016 316 1 325.642 1.40334e-291 2.11165e-309
1017 348 1 325.779 1.80337e-291 2.65805e-309
1018 293 1 325.917 2.31734e-291 3.34572e-309
1019 321 1 326.055 2.97764e-291 4.21114e-309
1020 346 1 326.192 3.82592e-291 5.30021e-309
1021 292 1 326.33 4.91563e-291 6.67069e-309
1022 331 1 326.468 6.31541e-291 8.39523e-309
1023 326 1 326.605 8.11342e-291 1.05652e-308
1024 318 1 326.743 1.04228e-290 1.32956e-308
1025 325 1 326.881 1.3389e-290 1.6731e-308
1026 362 1 327.018 1.71985e-290 2.10532e-308
1027 314 1 327.156 2.20908e-290 2.64911e-308
1028 314 1 327.294 2.83735e-290 3.33323e-308
1029 322 1 327.432 3.64413e-290 4.19386e-308
1030 319 1 327.57 4.6801e-290 5.27652e-308
1031 362 1 327.708 6.01029e-290 6.63842e-308
1032 341 1 327.846 7.7182e-290 8.35152e-308
1033 306 1 327.985 9.91097e-290 1.05063e-307
1034 324 1 328.123 1.27261e-289 1.32166e-307
1035 322 1 328.262 1.63401e-289 1.66254e-307
1036 336 1 328.401 2.09795e-289 2.09127e-307
1037 312 1 328.54 2.69349e-289 2.63045e-307
1038 334 1 328.679 3.45791e-289 3.30853e-307
1039 328 1 328.819 4.43907e-289 4.16125e-307
1040 334 1 328.959 5.69837e-289 5.23354e-307
1041 340 1 329.099 7.31458e-289 6.58192e-307
1042 325 1 329.24 9.38874e-289 8.27738e-307
1043 337 1 329.381 1.20505e-288 1.04092e-306
1044 316 1 329.522 1.54662e-288 1.30896e-306
1045 326 1 329.663 1.98491e-288 1.64595e-306
1046 313 1 329.805 2.54728e-288 2.06964e-306
1047 337 1 329.948 3.26885e-288 2.60228e-306
1048 326 1 330.091 4.1946e-288 3.27189e-306
1049 325 1 330.234 5.3823e-288 4.11364e-306
1050 349 1 330.378 6.90596e-288 5.17176e-306
1051 347 1 330.522 8.86053e-288 6.50181e-306
1052 328 1 330.667 1.13678e-287 8.17361e-306
1053 350 1 330.813 1.45838e-287 1.02749e-305
1054 322 1 330.959 1.87088e-287 1.29159e-305
1055 311 1 331.105 2.39995e-287 1.62352e-305
1056 323 1 331.253 3.07848e-287 2.04067e-305
1057 321 1 331.401 3.94867e-287 2.56491e-305
1058 305 1 331.55 5.0646e-287 3.22371e-305
1059 322 1 331.699 6.4956e-287 4.05157e-305
1060 304 1 331.85 8.33055e-287 5.09184e-305
1061 339 1 332.001 1.06833e-286 6.39897e-305
1062 310 1 332.153 1.37e-286 8.04136e-305
1063 316 1 332.305 1.75677e-286 1.01049e-304
1064 319 1 332.459 2.25261e-286 1.26975e-304
1065 334 1 332.614 2.88828e-286 1.59548e-304
1066 334 1 332.77 3.70316e-286 2.00468e-304
1067 339 1 332.926 4.74771e-286 2.51875e-304
1068 323 1 333.084 6.08663e-286 3.16452e-304
1069 339 1 333.243 7.80276e-286 3.97571e-304
1070 343 1 333.403 1.00023e-285 4.99465e-304
1071 320 1 333.564 1.28213e-285 6.27451e-304
1072 342 1 333.726 1.6434e-285 7.88204e-304
1073 329 1 333.889 2.10636e-285 9.90105e-304
1074 310 1 334.054 2.69963e-285 1.24368e-303
1075 357 1 334.22 3.45983e-285 1.56213e-303
1076 338 1 334.387 4.43389e-285 1.96206e-303
1077 314 1 334.556 5.68192e-285 2.46429e-303
1078 359 1 334.726 7.28089e-285 3.09495e-303
1079 336 1 334.898 9.32941e-285 3.88687e-303
1080 324 1 335.071 1.19537e-284 4.88124e-303
1081 356 1 335.246 1.53156e-284 6.12977e-303
1082 320 1 335.422 1.96219e-284 7.69737e-303
1083 359 1 335.6 2.5138e-284 9.6655e-303
1084 365 1 335.78 3.22032e-284 1.21364e-302
1085 340 1 335.961 4.12522e-284 1.52384e-302
1086 311 1 336.144 5.28414e-284 1.91326e-302
1087 330 1 336.329 6.76834e-284 2.4021e-302
1088 325 1 336.516 8.66901e-284 3.01574e-302
1089 314 1 336.705 1.11029e-283 3.78599e-302
1090 324 1 336.896 1.42195e-283 4.75279e-302
1091 363 1 337.089 1.821e-283 5.96626e-302
1092 321 1 337.284 2.33194e-283 7.48927e-302
1093 304 1 337.481 2.98609e-283 9.40072e-302
1094 326 1 337.68 3.82358e-283 1.17996e-301
1095 333 1 337.881 4.89571e-283 1.481e-301
1096 341 1 338.085 6.26818e-283 1.85878e-301
1097 324 1 338.291 8.02503e-283 2.33285e-301
1098 321 1 338.499 1.02738e-282 2.9277e-301
1099 290 1 338.71 1.31521e-282 3.67411e-301
1100 334 1 338.923 1.68361e-282 4.61064e-301
1101 327 1 339.139 2.15509e-282 5.78568e-301
1102 305 1 339.358 2.75848e-282 7.25991e-301
1103 345 1 339.579 3.53064e-282 9.10945e-301
1104 295 1 339.802 4.51874e-282 1.14298e-300
1105 371 1 340.029 5.78311e-282 1.43405e-300
1106 298 1 340.258 7.4009e-282 1.79919e-300
1107 326 1 340.491 9.47082e-282 2.25722e-300
1108 321 1 340.726 1.21191e-281 2.83175e-300
1109 332 1 340.964 1.55072e-281 3.55238e-300
1110 338 1 341.205 1.98415e-281 4.45624e-300
1111 320 1 341.449 2.53862e-281 5.58985e-300
1112 337 1 341.697 3.24788e-281 7.01159e-300
1113 319 1 341.947 4.1551e-281 8.79462e-300
1114 354 1 342.201 5.31548e-281 1.10307e-299
1115 326 1 342.459 6.79961e-281 1.38347e-299
1116 314 1 342.719 8.69771e-281 1.73509e-299
1117 295 1 342.983 1.11251e-280 2.17599e-299
1118 337 1 343.251 1.42294e-280 2.72884e-299
1119 365 1 343.522 1.8199e-280 3.42201e-299
1120 333 1 343.797 2.32748e-280 4.2911e-299
1121 329 1 344.075 2.9765e-280 5.38072e-299
1122 333 1 344.357 3.80633e-280 6.74678e-299
1123 354 1 344.643 4.86727e-280 8.45933e-299
1124 330 1 344.933 6.22364e-280 1.06062e-298
1125 325 1 345.227 7.95762e-280 1.32974e-298
1126 348 1 345.524 1.01742e-279 1.66709e-298
1127 311 1 345.826 1.30077e-279 2.08994e-298
1128 295 1 346.132 1.66295e-279 2.61995e-298
1129 325 1 346.441 2.12587e-279 3.28425e-298
1130 327 1 346.756 2.71753e-279 4.11684e-298
1131 323 1 347.074 3.4737e-279 5.1603e-298
1132 370 1 347.396 4.44007e-279 6.468e-298
1133 344 1 347.723 5.67501e-279 8.1068e-298
1134 327 1 348.055 7.25309e-279 1.01604e-297
1135 302 1 348.39 9.26958e-279 1.27338e-297
1136 316 1 348.731 1.18461e-278 1.59584e-297
1137 343 1 349.075 1.51381e-278 1.99988e-297
1138 318 1 349.425 1.93441e-278 2.50613e-297
1139 332 1 349.779 2.47175e-278 3.14041e-297
1140 343 1 350.138 3.1582e-278 3.93507e-297
1141 324 1 350.501 4.0351e-278 4.93064e-297
1142 345 1 350.869 5.15525e-278 6.17786e-297
1143 340 1 351.243 6.58604e-278 7.74027e-297
1144 341 1 351.621 8.41354e-278 9.69748e-297
1145 362 1 352.004 1.07476e-277 1.21491e-296
1146 344 1 352.392 1.37286e-277 1.522e-296
1147 314 1 352.785 1.75356e-277 1.90664e-296
1148 317 1 353.183 2.23972e-277 2.3884e-296
1149 327 1 353.586 2.86054e-277 2.99178e-296
1150 322 1 353.994 3.65326e-277 3.74745e-296
1151 336 1 354.408 4.66546e-277 4.69381e-296
1152 332 1 354.826 5.95781e-277 5.87895e-296
1153 372 1 355.25 7.6078e-277 7.36305e-296
1154 329 1 355.679 9.7143e-277 9.22145e-296
1155 350 1 356.114 1.24035e-276 1.15485e-295
1156 345 1 356.554 1.58364e-276 1.44622e-295
1157 354 1 356.999 2.02184e-276 1.81104e-295
1158 366 1 357.449 2.58118e-276 2.26781e-295
1159 328 1 357.905 3.2951e-276 2.83967e-295
1160 357 1 358.367 4.2063e-276 3.5556e-295
1161 336 1 358.834 5.36921e-276 4.45187e-295
1162 373 1 359.306 6.85332e-276 5.57385e-295
1163 364 1 359.784 8.74724e-276 6.97835e-295
1164 393 1 360.267 1.1164e-275 8.73643e-295
1165 367 1 360.756 1.42479e-275 1.0937e-294
1166 354 1 361.251 1.81828e-275 1.36914e-294
1167 360 1 361.751 2.32033e-275 1.71388e-294
1168 348 1 362.256 2.96086e-275 2.14535e-294
1169 364 1 362.767 3.77804e-275 2.68534e-294
1170 366 1 363.284 4.82054e-275 3.36112e-294
1171 329 1 363.806 6.1504e-275 4.20681e-294
1172 405 1 364.334 7.84678e-275 5.26509e-294
1173 382 1 364.867 1.00106e-274 6.58934e-294
1174 322 1 365.406 1.27705e-274 8.24637e-294
1175 347 1 365.95 1.62905e-274 1.03197e-293
1176 370 1 366.5 2.07798e-274 1.29139e-293
1177 378 1 367.055 2.6505e-274 1.61595e-293
1178 347 1 367.616 3.38061e-274 2.02202e-293
1179 373 1 368.182 4.31163e-274 2.53003e-293
1180 373 1 368.754 5.4988e-274 3.16555e-293
1181 341 1 369.331 7.01252e-274 3.96057e-293
1182 342 1 369.913 8.94251e-274 4.95507e-293
1183 366 1 370.501 1.14032e-273 6.19906e-293
1184 402 1 371.094 1.45402e-273 7.75507e-293
1185 361 1 371.692 1.85394e-273 9.70129e-293
1186 416 1 372.296 2.36374e-273 1.21355e-292
1187 407 1 372.904 3.01359e-273 1.51799e-292
1188 369 1 373.518 3.84193e-273 1.89874e-292
1189 392 1 374.137 4.89771e-273 2.3749e-292
1190 386 1 374.761 6.24334e-273 2.97036e-292
1191 338 1 375.39 7.95831e-273 3.71498e-292
1192 394 1 376.024 1.01439e-272 4.64609e-292
1193 393 1 376.662 1.29291e-272 5.81036e-292
1194 369 1 377.306 1.64782e-272 7.26612e-292
1195 357 1 377.954 2.10007e-272 9.08627e-292
1196 388 1 378.606 2.67631e-272 1.1362e-291
1197 387 1 379.264 3.4105e-272 1.42071e-291
1198 369 1 379.925 4.3459e-272 1.7764e-291
1199 394 1 380.592 5.5376e-272 2.22105e-291
1200 383 1 381.262 7.05575e-272 2.77691e-291
1201 364 1 381.937 8.98969e-272 3.47175e-291
1202 395 1 382.616 1.14532e-271 4.3403e-291
1203 415 1 383.298 1.45911e-271 5.42593e-291
1204 405 1 383.985 1.85878e-271 6.78287e-291
1205 407 1 384.676 2.36782e-271 8.47883e-291
1206 338 1 385.37 3.01612e-271 1.05985e-290
1207 384 1 386.068 3.84174e-271 1.32475e-290
1208 407 1 386.769 4.89314e-271 1.6558e-290
1209 392 1 387.474 6.232e-271 2.06951e-290
1210 385 1 388.182 7.93682e-271 2.58648e-290
1211 428 1 388.893 1.01075e-270 3.23248e-290
1212 397 1 389.608 1.28714e-270 4.03967e-290
1213 385 1 390.325 1.63902e-270 5.04824e-290
1214 372 1 391.045 2.087e-270 6.30839e-290
1215 365 1 391.767 2.65729e-270 7.8828e-290
1216 404 1 392.492 3.38328e-270 9.84978e-290
1217 416 1 393.22 4.3074e-270 1.23071e-289
1218 373 1 393.949 5.48369e-270 1.5377e-289
1219 401 1 394.681 6.98087e-270 1.92118e-289
1220 388 1 395.414 8.88642e-270 2.40022e-289
1221 408 1 396.15 1.13116e-269 2.99858e-289
1222 386 1 396.886 1.43979e-269 3.74599e-289
1223 382 1 397.625 1.83255e-269 4.6795e-289
1224 416 1 398.364 2.33234e-269 5.84544e-289
1225 389 1 399.105 2.9683e-269 7.30162e-289
1226 410 1 399.847 3.77749e-269 9.1202e-289
1227 396 1 400.589 4.80705e-269 1.13913e-288
1228 461 1 401.332 6.11694e-269 1.42275e-288
1229 405 1 402.076 7.78339e-269 1.77691e-288
1230 388 1 402.819 9.90338e-269 2.21915e-288
1231 385 1 403.563 1.26002e-268 2.77135e-288
1232 400 1 404.307 1.60307e-268 3.46083e-288
1233 425 1 405.05 2.03942e-268 4.32169e-288
1234 413 1 405.793 2.59442e-268 5.39648e-288
1235 416 1 406.535 3.3003e-268 6.73832e-288
1236 416 1 407.277 4.19804e-268 8.41349e-288
1237 408 1 408.017 5.33974e-268 1.05047e-287
1238 437 1 408.756 6.79161e-268 1.31153e-287
1239 432 1 409.494 8.63784e-268 1.6374e-287
1240 444 1 410.23 1.09854e-267 2.04416e-287
1241 424 1 410.964 1.39704e-267 2.55188e-287
1242 452 1 411.696 1.77657e-267 3.18558e-287
1243 392 1 412.426 2.25909e-267 3.9765e-287
1244 431 1 413.153 2.87253e-267 4.96361e-287
1245 436 1 413.878 3.65238e-267 6.19552e-287
1246 397 1 414.6 4.64373e-267 7.7329e-287
1247 431 1 415.319 5.90388e-267 9.65141e-287
1248 408 1 416.034 7.50564e-267 1.20454e-286
1249 413 1 416.746 9.54153e-267 1.50328e-286
1250 410 1 417.455 1.21291e-266 1.87603e-286
1251 435 1 418.159 1.54176e-266 2.34112e-286
1252 441 1 418.859 1.95969e-266 2.9214e-286
1253 426 1 419.555 2.49079e-266 3.64538e-286
1254 439 1 420.247 3.16567e-266 4.54861e-286
1255 405 1 420.934 4.02323e-266 5.67543e-286
1256 443 1 421.615 5.11286e-266 7.08113e-286
1257 439 1 422.292 6.49729e-266 8.83466e-286
1258 455 1 422.963 8.2562e-266 1.1022e-285
1259 463 1 423.628 1.04908e-265 1.37505e-285
1260 454 1 424.288 1.33296e-265 1.71537e-285
1261 429 1 424.942 1.69357e-265 2.13983e-285
1262 427 1 425.589 2.15164e-265 2.66924e-285
1263 433 1 426.23 2.73349e-265 3.3295e-285
1264 446 1 426.864 3.47252e-265 4.15292e-285
1265 419 1 427.492 4.41114e-265 5.1798e-285
1266 470 1 428.112 5.60322e-265 6.46035e-285
1267 429 1 428.725 7.11711e-265 8.05719e-285
1268 441 1 429.331 9.0396e-265 1.00483e-284
1269 418 1 429.928 1.14809e-264 1.25311e-284
1270 439 1 430.518 1.45808e-264 1.56267e-284
1271 475 1 431.1 1.85168e-264 1.94864e-284
1272 399 1 431.674 2.35142e-264 2.42984e-284
1273 412 1 432.239 2.9859e-264 3.02976e-284
1274 383 1 432.795 3.7914e-264 3.77766e-284
1275 452 1 433.342 4.81398e-264 4.71001e-284
1276 447 1 433.88 6.11207e-264 5.87225e-284
1277 400 1 434.409 7.75982e-264 7.32101e-284
1278 442 1 434.929 9.85134e-264 9.12686e-284
1279 446 1 435.439 1.2506e-263 1.13777e-283
1280 480 1 435.939 1.58753e-263 1.41832e-283
1281 477 1 436.429 2.01514e-263 1.76798e-283
1282 441 1 436.908 2.5578e-263 2.20375e-283
1283 449 1 437.378 3.24646e-263 2.74684e-283
1284 466 1 437.837 4.12033e-263 3.42363e-283
1285 455 1 438.285 5.22918e-263 4.26702e-283
1286 462 1 438.722 6.63614e-263 5.31798e-283
1287 456 1 439.149 8.42126e-263 6.62754e-283
1288 457 1 439.564 1.06861e-262 8.25928e-283
1289 488 1 439.968 1.35594e-262 1.02924e-282
1290 482 1 440.36 1.72044e-262 1.28255e-282
1291 469 1 440.74 2.18283e-262 1.59814e-282
1292 452 1 441.109 2.76937e-262 1.99132e-282
1293 438 1 441.466 3.51335e-262 2.48114e-282
1294 466 1 441.811 4.45698e-262 3.09132e-282
1295 449 1 442.144 5.6538e-262 3.85143e-282
1296 475 1 442.464 7.17167e-262 4.79825e-282
1297 448 1 442.772 9.0966e-262 5.97762e-282
1298 423 1 443.068 1.15377e-261 7.44659e-282
1299 427 1 443.35 1.46331e-261 9.27621e-282
1300 457 1 443.62 1.85582e-261 1.15549e-281
1301 463 1 443.877 2.3535e-261 1.43929e-281
1302 431 1 444.121 2.9845e-261 1.79273e-281
1303 458 1 444.352 3.78451e-261 2.23287e-281
1304 446 1 444.57 4.79874e-261 2.78097e-281
1305 465 1 444.775 6.08449e-261 3.46348e-281
1306 470 1 444.966 7.71439e-261 4.31333e-281
1307 436 1 445.144 9.78044e-261 5.37153e-281
1308 458 1 445.309 1.23992e-260 6.68908e-281
1309 452 1 445.459 1.57185e-260 8.3295e-281
1310 423 1 445.597 1.99254e-260 1.03718e-280
1311 411 1 445.72 2.52571e-260 1.29145e-280
1312 418 1 445.83 3.20139e-260 1.60798e-280
1313 460 1 445.926 4.05765e-260 2.00202e-280
1314 471 1 446.009 5.14268e-260 2.49253e-280
1315 425 1 446.077 6.51756e-260 3.10311e-280
1316 465 1 446.132 8.25961e-260 3.86311e-280
1317 443 1 446.173 1.04668e-259 4.80908e-280
1318 396 1 446.2 1.32632e-259 5.98645e-280
1319 447 1 446.213 1.68059e-259 7.45181e-280
1320 463 1 446.212 2.1294e-259 9.27551e-280
1321 435 1 446.197 2.69793e-259 1.15451e-279
1322 401 1 446.168 3.41809e-259 1.43695e-279
1323 451 1 446.126 4.33029e-259 1.78842e-279
1324 435 1 446.069 5.48567e-259 2.22577e-279
1325 439 1 445.999 6.949e-259 2.76998e-279
1326 416 1 445.914 8.80227e-259 3.44712e-279
1327 420 1 445.816 1.11493e-258 4.28963e-279
1328 451 1 445.704 1.41214e-258 5.33786e-279
1329 427 1 445.579 1.78851e-258 6.64199e-279
1330 438 1 445.439 2.26507e-258 8.26444e-279
1331 450 1 445.286 2.86849e-258 1.02828e-278
1332 462 1 445.12 3.63249e-258 1.27937e-278
1333 429 1 444.94 4.59976e-258 1.59171e-278
1334 394 1 444.746 5.82433e-258 1.98022e-278
1335 443 1 444.539 7.37457e-258 2.46348e-278
1336 433 1 444.318 9.33699e-258 3.06456e-278
1337 453 1 444.085 1.18211e-257 3.81216e-278
1338 443 1 443.838 1.49653e-257 4.74196e-278
1339 465 1 443.578 1.89451e-257 5.89833e-278
1340 451 1 443.305 2.3982e-257 7.33641e-278
1341 449 1 443.019 3.03567e-257 9.12478e-278
1342 485 1 442.721 3.8424e-257 1.13487e-277
1343 418 1 442.41 4.8633e-257 1.4114e-277
1344 389 1 442.086 6.15517e-257 1.75526e-277
1345 407 1 441.75 7.78983e-257 2.18281e-277
1346 433 1 441.401 9.85816e-257 2.71441e-277
1347 391 1 441.04 1.24751e-256 3.37534e-277
1348 434 1 440.668 1.5786e-256 4.19704e-277
1349 426 1 440.283 1.99746e-256 5.2186e-277
1350 451 1 439.887 2.52735e-256 6.48855e-277
1351 426 1 439.478 3.19765e-256 8.06726e-277
1352 429 1 439.059 4.04555e-256 1.00297e-276
1353 427 1 438.628 5.11805e-256 1.24691e-276
1354 412 1 438.186 6.47456e-256 1.55011e-276
1355 427 1 437.732 8.19023e-256 1.92698e-276
1356 438 1 437.268 1.036e-255 2.39539e-276
1357 435 1 436.793 1.31041e-255 2.97754e-276
1358 448 1 436.308 1.65742e-255 3.70103e-276
1359 434 1 435.812 2.09622e-255 4.60016e-276
1360 421 1 435.306 2.65107e-255 5.7175e-276
1361 446 1 434.791 3.35263e-255 7.10597e-276
1362 449 1 434.265 4.23965e-255 8.83131e-276
1363 401 1 433.729 5.3611e-255 1.09751e-275
1364 427 1 433.184 6.77888e-255 1.36389e-275
1365 438 1 432.63 8.57119e-255 1.69486e-275
1366 423 1 432.067 1.08369e-254 2.10606e-275
1367 421 1 431.495 1.37008e-254 2.61692e-275
1368 435 1 430.914 1.73209e-254 3.25159e-275
1369 419 1 430.324 2.18964e-254 4.04004e-275
1370 410 1 429.726 2.76793e-254 5.01947e-275
1371 420 1 429.121 3.49878e-254 6.23613e-275
1372 410 1 428.507 4.42241e-254 7.7474e-275
1373 427 1 427.885 5.5896e-254 9.62456e-275
1374 434 1 427.256 7.06451e-254 1.19561e-274
1375 419 1 426.62 8.92818e-254 1.48519e-274
1376 440 1 425.976 1.1283e-253 1.84484e-274
1377 414 1 425.326 1.42582e-253 2.2915e-274
1378 412 1 424.669 1.80171e-253 2.84619e-274
1379 404 1 424.006 2.27659e-253 3.53502e-274
1380 423 1 423.336 2.87651e-253 4.39041e-274
1381 433 1 422.66 3.63434e-253 5.45257e-274
1382 401 1 421.979 4.59161e-253 6.77144e-274
1383 411 1 421.292 5.80075e-253 8.40902e-274
1384 394 1 420.599 7.32796e-253 1.04422e-273
1385 404 1 419.901 9.25682e-253 1.29666e-273
1386 422 1 419.199 1.16929e-252 1.61006e-273
1387 419 1 418.491 1.47693e-252 1.99913e-273
1388 421 1 417.779 1.86542e-252 2.48213e-273
1389 428 1 417.063 2.356e-252 3.08172e-273
1390 411 1 416.342 2.97545e-252 3.826e-273
1391 404 1 415.618 3.7576e-252 4.74986e-273
1392 414 1 414.89 4.74512e-252 5.89658e-273
1393 378 1 414.158 5.9919e-252 7.31988e-273
1394 380 1 413.423 7.56591e-252 9.08639e-273
1395 412 1 412.685 9.55295e-252 1.12788e-272
1396 411 1 411.945 1.20613e-251 1.39997e-272
1397 390 1 411.201 1.52275e-251 1.73763e-272
1398 433 1 410.455 1.92241e-251 2.15666e-272
1399 452 1 409.707 2.42684e-251 2.67663e-272
1400 408 1 408.957 3.06349e-251 3.32185e-272
1401 372 1 408.205 3.86698e-251 4.12244e-272
1402 429 1 407.452 4.88098e-251 5.1158e-272
1403 415 1 406.697 6.16058e-251 6.34829e-272
1404 412 1 405.94 7.77528e-251 7.87741e-272
1405 412 1 405.183 9.81274e-251 9.7745e-272
1406 417 1 404.425 1.23835e-250 1.2128e-271
