# exported by fityk 0.8.7
#8-Mo:x	8-Mo:y	8-Mo:s	8-Mo:F(x)	8-Mo:%_4(x)	8-Mo:%_5(x)	8-Mo:%_6(x)	8-Mo:%_7(x)	8-Mo:a
25.13	0	1	4.90889e-077	1.32199e-184	4.90889e-077	4.0897e-198	1.35503e-121	1
25.14	0	1	2.55495e-077	4.34265e-185	2.55495e-077	2.4098e-198	9.0379e-122	1
25.16	1	1	6.89686e-078	4.66587e-186	6.89686e-078	8.35922e-199	4.01725e-122	1
25.17	0	1	3.57701e-078	1.52611e-186	3.57701e-078	4.92107e-199	2.67713e-122	1
25.19	0	1	9.58791e-079	1.62562e-187	9.58791e-079	1.70392e-199	1.18788e-122	1
25.2	1	1	4.95519e-079	5.2942e-188	4.95519e-079	1.00218e-199	7.90927e-123	1
25.22	0	1	1.31886e-079	5.59099e-189	1.31886e-079	3.4637e-200	3.50335e-123	1
25.24	0	1	3.4938e-080	5.87058e-190	3.4938e-080	1.19565e-200	1.54998e-123	1
25.25	0	1	1.79507e-080	1.89819e-190	1.79507e-080	7.02164e-201	1.03052e-123	1
25.27	0	1	4.72187e-081	1.976e-191	4.72187e-081	2.41941e-201	4.55139e-124	1
25.28	0	1	2.41749e-081	6.36172e-192	2.41749e-081	1.41953e-201	3.02341e-124	1
25.3	0	1	6.31442e-082	6.56563e-193	6.31442e-082	4.88226e-202	1.33299e-124	1
25.32	0	1	1.64157e-082	6.73724e-194	1.64157e-082	1.67713e-202	5.87016e-125	1
25.33	0	1	8.35521e-083	2.15352e-194	8.35521e-083	9.82519e-203	3.89379e-125	1
25.35	1	1	2.15685e-083	2.19083e-195	2.15685e-083	3.36893e-203	1.71175e-125	1
25.36	0	1	1.09392e-083	6.97273e-196	1.09392e-083	1.97183e-203	1.13445e-125	1
25.38	1	1	2.80404e-084	7.03263e-197	2.80404e-084	6.74878e-204	4.97846e-126	1
25.39	0	1	1.41715e-084	2.22864e-197	1.41715e-084	3.94643e-204	3.29656e-126	1
25.41	0	1	3.60704e-085	2.22849e-198	3.60704e-085	1.34824e-204	1.44415e-126	1
25.43	0	1	9.13783e-086	2.21556e-199	9.13783e-086	4.60043e-205	6.3192e-127	1
25.44	0	1	4.59116e-086	6.97082e-200	4.59116e-086	2.68606e-205	4.17828e-127	1
25.46	1	1	1.15492e-086	6.87089e-201	1.15492e-086	9.14855e-206	1.82511e-127	1
25.47	0	1	5.78226e-087	2.15249e-201	5.78226e-087	5.33669e-206	1.20572e-127	1
25.49	0	1	1.44431e-087	2.10341e-202	1.44431e-087	1.81432e-206	5.25751e-128	1
25.51	0	1	3.59073e-088	2.04367e-203	3.59073e-088	6.16066e-207	2.28987e-128	1
25.52	0	1	1.78721e-088	6.35651e-204	1.78721e-088	3.58827e-207	1.51055e-128	1
25.54	0	1	4.41198e-089	6.12296e-205	4.41198e-089	1.21619e-207	6.56764e-129	1
25.55	0	1	2.18824e-089	1.89625e-205	2.18824e-089	7.07723e-208	4.32869e-129	1
25.57	1	1	5.36399e-090	1.81089e-206	5.36399e-090	2.39434e-208	1.87877e-129	1
25.58	0	1	2.65105e-090	5.58413e-207	2.65105e-090	1.39203e-208	1.2372e-129	1
25.6	0	1	6.45278e-091	5.28698e-208	6.45278e-091	4.70086e-209	5.36044e-130	1
25.62	0	1	1.56326e-091	4.97695e-209	1.56326e-091	1.58554e-209	2.31983e-130	1
25.63	1	1	7.68085e-092	1.52372e-209	7.68085e-092	9.20401e-210	1.52543e-130	1
25.65	0	1	1.8477e-092	1.42205e-210	1.8477e-092	3.09871e-210	6.59008e-131	1
25.66	0	1	9.0464e-093	4.33495e-211	9.0464e-093	1.79715e-210	4.32963e-131	1
25.68	0	1	2.16089e-093	4.01097e-212	2.16089e-093	6.0394e-211	1.8672e-131	1
25.69	0	1	1.05426e-093	1.21744e-212	1.05426e-093	3.49945e-211	1.22567e-131	1
25.71	0	1	2.50057e-094	1.11678e-213	2.50057e-094	1.17385e-211	5.27662e-132	1
25.73	0	1	5.90324e-095	1.01857e-214	5.90324e-095	3.93277e-212	2.269e-132	1
25.74	0	1	2.86319e-095	3.06949e-215	2.86319e-095	2.27532e-212	1.48726e-132	1
25.76	0	1	6.71176e-096	2.77552e-216	6.71176e-096	7.60908e-213	6.38422e-133	1
25.77	0	1	3.24387e-096	8.32814e-217	3.24387e-096	4.39824e-213	4.181e-133	1
25.79	1	1	7.55069e-097	7.46589e-218	7.55069e-097	1.46816e-213	1.79162e-133	1
25.81	0	1	1.74931e-097	6.65455e-219	1.74931e-097	4.89485e-214	7.66841e-134	1
25.82	0	1	8.40505e-098	1.98245e-219	8.40505e-098	2.82503e-214	5.01472e-134	1
25.84	0	1	1.93355e-098	1.75184e-220	1.93355e-098	9.40144e-215	2.14265e-134	1
25.85	0	1	9.25759e-099	5.19641e-221	9.25759e-099	5.42102e-215	1.39995e-134	1
25.87	0	1	2.1147e-099	4.55251e-222	2.1147e-099	1.80077e-215	5.97117e-135	1
25.88	1	1	1.00893e-099	1.34458e-222	1.00893e-099	1.0374e-215	3.89802e-135	1
25.9	0	1	2.28848e-100	1.16786e-223	2.28848e-100	3.43976e-216	1.65971e-135	1
25.92	0	1	5.16645e-101	1.00855e-224	5.16645e-101	1.13915e-216	7.0586e-136	1
25.93	0	1	2.45047e-101	2.95742e-225	2.45047e-101	6.5525e-217	4.60121e-136	1
25.95	0	1	5.49325e-102	2.53205e-226	5.49325e-102	2.16603e-217	1.95344e-136	1
25.96	1	1	2.59629e-102	7.39294e-227	2.59629e-102	1.24478e-217	1.27226e-136	1
25.98	0	1	5.77924e-103	6.27527e-228	5.77924e-103	4.10729e-218	5.39196e-137	1
26	1	1	1.2804e-103	5.29604e-229	1.2804e-103	1.35359e-218	2.28251e-137	1
26.01	0	1	6.01611e-104	1.53523e-229	6.01611e-104	7.76704e-219	1.48442e-137	1
26.03	0	1	1.3235e-104	1.28454e-230	1.3235e-104	2.55501e-219	6.27288e-138	1
26.04	0	1	6.19676e-105	3.70766e-231	6.19676e-105	1.46475e-219	4.07598e-138	1
26.06	0	1	1.35366e-105	3.07559e-232	1.35366e-105	4.80957e-220	1.71943e-138	1
26.07	0	1	6.31564e-106	8.83907e-233	6.31564e-106	2.75473e-220	1.11628e-138	1
26.09	1	1	1.36993e-106	7.26927e-234	1.36993e-106	9.02874e-221	4.70076e-139	1
26.11	0	1	2.95759e-107	5.94399e-235	2.95759e-107	2.9556e-221	1.97724e-139	1
26.12	0	1	1.3718e-107	1.69604e-235	1.3718e-107	1.69027e-221	1.28179e-139	1
26.14	0	1	2.94081e-108	1.37492e-236	2.94081e-108	5.52306e-222	5.38208e-140	1
26.15	0	1	1.35921e-108	3.90627e-237	1.35921e-108	3.15568e-222	3.486e-140	1
26.17	0	1	2.89334e-109	3.1395e-238	2.89334e-109	1.02925e-222	1.46118e-140	1
26.19	0	1	6.13009e-110	2.50877e-239	6.13009e-110	3.3529e-223	6.11755e-141	1
26.2	0	1	2.81667e-110	7.07661e-240	2.81667e-110	1.91281e-223	3.95662e-141	1
26.22	0	1	5.9257e-111	5.60636e-241	5.9257e-111	6.2198e-224	1.65364e-141	1
26.23	0	1	2.71316e-111	1.57461e-241	2.71316e-111	3.54511e-224	1.06859e-141	1
26.25	1	1	5.66781e-112	1.23675e-242	5.66781e-112	1.15064e-224	4.45829e-142	1
26.26	0	1	2.58595e-112	3.45861e-243	2.58595e-112	6.55233e-225	2.87845e-142	1
26.28	0	1	5.36408e-113	2.6932e-244	5.36408e-113	2.12281e-225	1.19884e-142	1
26.3	0	1	1.10746e-113	2.08515e-245	1.10746e-113	6.86904e-226	4.9872e-143	1
26.31	0	1	5.02318e-114	5.78942e-246	5.02318e-114	3.90562e-226	3.21526e-143	1
26.33	0	1	1.02979e-114	4.44385e-247	1.02979e-114	1.26148e-226	1.33523e-143	1
26.34	2	1.41421	4.65443e-115	1.22853e-247	4.65443e-115	7.16601e-227	8.60077e-144	1
26.36	1	1	9.47484e-116	9.34898e-249	9.47484e-116	2.31033e-227	3.5655e-144	1
26.38	0	1	1.9197e-116	7.0737e-250	1.9197e-116	7.43942e-228	1.47638e-144	1
26.39	0	1	8.6258e-117	1.94156e-250	8.6258e-117	4.21962e-228	9.4962e-145	1
26.41	0	1	1.73539e-117	1.45643e-251	1.73539e-117	1.35627e-228	3.92529e-145	1
26.42	1	1	7.77017e-118	3.98035e-252	7.77017e-118	7.68567e-229	2.52257e-145	1
26.44	1	1	1.55226e-118	2.96015e-253	1.55226e-118	2.4658e-229	1.0409e-145	1
26.45	0	1	6.92573e-119	8.05516e-254	6.92573e-119	1.39604e-229	6.68345e-146	1
26.47	0	1	1.37384e-119	5.93912e-255	1.37384e-119	4.47075e-230	2.75302e-146	1
26.49	0	1	2.71246e-120	4.35384e-256	2.71246e-120	1.42999e-230	1.13269e-146	1
26.5	2	1.41421	1.20313e-120	1.17628e-256	1.20313e-120	8.08369e-231	7.2623e-147	1
26.52	0	1	2.35871e-121	8.54905e-258	2.35871e-121	2.58087e-231	2.98278e-147	1
26.53	0	1	1.04253e-121	2.29977e-258	1.04253e-121	1.45763e-231	1.91075e-147	1
26.55	1	1	2.0295e-122	1.65709e-259	2.0295e-122	4.64525e-232	7.83419e-148	1
26.57	0	1	3.93229e-123	1.18716e-260	3.93229e-123	1.47857e-232	3.20833e-148	1
26.58	0	1	1.72786e-123	3.1707e-261	1.72786e-123	8.33797e-233	2.05226e-148	1
26.6	0	1	3.3243e-124	2.25203e-262	3.3243e-124	2.6491e-233	8.38995e-149	1
26.61	0	1	1.45556e-124	5.98891e-263	1.45556e-124	1.49252e-233	5.36209e-149	1
26.63	0	1	2.78073e-125	4.21718e-264	2.78073e-125	4.73328e-234	2.18829e-149	1
26.64	2	1.41421	1.21327e-125	1.11667e-264	1.21327e-125	2.66431e-234	1.39734e-149	1
26.66	0	1	2.30155e-126	7.79565e-266	2.30155e-126	8.43401e-235	5.69266e-150	1
26.68	0	1	4.34552e-127	5.41109e-267	4.34552e-127	2.66657e-235	2.31646e-150	1
26.69	0	1	1.88489e-127	1.42254e-267	1.88489e-127	1.4987e-235	1.47703e-150	1
26.71	0	1	3.53382e-128	9.78932e-269	3.53382e-128	4.72975e-236	5.99987e-151	1
26.72	0	1	1.52741e-128	2.56248e-269	1.52741e-128	2.65584e-236	3.82234e-151	1
26.74	0	1	2.84348e-129	1.74825e-270	2.84348e-129	8.36625e-237	1.54997e-151	1
26.75	0	1	1.2247e-129	4.55657e-271	1.2247e-129	4.6935e-237	9.86581e-152	1
26.77	0	1	2.26391e-130	3.08202e-272	2.26391e-130	1.47581e-237	3.99366e-152	1
26.79	0	1	4.1653e-131	2.0727e-273	4.1653e-131	4.63486e-238	1.61475e-152	1
26.8	1	1	1.7835e-131	5.36353e-274	1.7835e-131	2.59621e-238	1.02632e-152	1
26.82	0	1	3.25834e-132	3.57608e-275	3.25834e-132	8.13862e-239	4.14247e-153	1
26.83	0	1	1.39025e-132	9.214e-276	1.39025e-132	4.55467e-239	2.63062e-153	1
26.85	1	1	2.52203e-133	6.09059e-277	2.52203e-133	1.42519e-239	1.05993e-153	1
26.87	0	1	4.55371e-134	4.00289e-278	4.55371e-134	4.45409e-240	4.26573e-154	1
26.88	0	1	1.93156e-134	1.02399e-278	1.93156e-134	2.48887e-240	2.70497e-154	1
26.9	0	1	3.46305e-135	6.67212e-280	3.46305e-135	7.76415e-241	1.08673e-154	1
26.91	0	1	1.46376e-135	1.69947e-280	1.46376e-135	4.33452e-241	6.8851e-155	1
26.93	0	1	2.60589e-136	1.09783e-281	2.60589e-136	1.3497e-241	2.76129e-155	1
26.94	0	1	1.09757e-136	2.78428e-282	1.09757e-136	7.52812e-242	1.74793e-155	1
26.96	1	1	1.94025e-137	1.78317e-283	1.94025e-137	2.33985e-242	6.9979e-156	1
26.98	1	1	3.4138e-138	1.13547e-284	3.4138e-138	7.26374e-243	2.79838e-156	1
26.99	0	1	1.42943e-138	2.8591e-285	1.42943e-138	4.04527e-243	1.76884e-156	1
27.01	0	1	2.49735e-139	1.80496e-286	2.49735e-139	1.2535e-243	7.06108e-157	1
27.02	1	1	1.04201e-139	4.52533e-287	1.04201e-139	6.97452e-244	4.45937e-157	1
27.04	1	1	1.80769e-140	2.83233e-288	1.80769e-140	2.15723e-244	1.77705e-157	1
27.06	0	1	3.12128e-141	1.76254e-289	3.12128e-141	6.66422e-245	7.07327e-158	1
27.07	0	1	1.29471e-141	4.38734e-290	1.29471e-141	3.70235e-245	4.46058e-158	1
27.09	0	1	2.21982e-142	2.70678e-291	2.21982e-142	1.14166e-245	1.77238e-158	1
27.1	1	1	9.17539e-143	6.70875e-292	9.17539e-143	6.33673e-246	1.11673e-158	1
27.12	0	1	1.56209e-143	4.10344e-293	1.56209e-143	1.95042e-246	4.42952e-159	1
27.13	0	1	6.434e-144	1.01266e-293	6.434e-144	1.08159e-246	2.7885e-159	1
27.15	0	1	1.08767e-144	6.14081e-295	1.08767e-144	3.323e-247	1.10413e-159	1
27.17	0	1	1.83009e-145	3.70246e-296	1.83009e-145	1.01969e-247	4.36684e-160	1
27.18	0	1	7.49367e-146	9.07165e-297	7.49367e-146	5.64598e-248	2.74505e-160	1
27.2	0	1	1.252e-146	5.42257e-298	1.252e-146	1.72935e-248	1.08378e-160	1
27.21	0	1	5.10851e-147	1.32291e-298	5.10851e-147	9.56658e-249	6.80683e-161	1
27.23	0	1	8.47503e-148	7.83977e-300	8.47503e-148	2.92486e-249	2.68273e-161	1
27.25	0	1	1.39941e-148	4.61936e-301	1.39941e-148	8.93152e-250	1.0561e-161	1
27.26	0	1	5.6765e-149	1.11888e-301	5.6765e-149	4.93329e-250	6.62336e-162	1
27.28	0	1	9.30724e-150	6.53607e-303	9.30724e-150	1.5037e-250	2.60285e-162	1
27.29	0	1	3.76205e-150	1.57633e-303	3.76205e-150	8.29802e-251	1.63097e-162	1
27.31	0	1	6.12492e-151	9.12925e-305	6.12492e-151	2.52467e-251	6.39821e-163	1
27.32	0	1	2.46702e-151	2.19226e-305	2.46702e-151	1.39194e-251	4.00567e-163	1
27.34	0	1	3.98826e-152	1.25874e-306	3.98826e-152	4.22724e-252	1.56867e-163	1
27.36	0	1	6.41731e-153	7.18591e-308	6.41731e-153	1.28222e-252	6.13598e-164	1
27.37	0	1	2.56963e-153	1.71324e-308	2.56963e-153	7.05856e-253	3.83593e-164	1
27.39	1	1	4.1056e-154	9.69661e-310	4.1056e-154	2.13711e-253	1.49784e-164	1
27.4	0	1	1.63818e-154	2.30189e-310	1.63818e-154	1.17539e-253	9.35565e-165	1
27.42	0	1	2.59898e-155	1.29164e-311	2.59898e-155	3.55222e-254	3.6468e-165	1
27.44	0	1	4.10394e-156	7.2061e-313	4.10394e-156	1.07223e-254	1.41986e-165	1
27.45	0	1	1.62792e-156	1.69841e-313	1.62792e-156	5.88817e-255	8.85569e-166	1
27.47	0	1	2.55251e-157	9.39417e-315	2.55251e-157	1.77408e-255	3.44191e-166	1
27.48	0	1	1.00895e-157	2.20459e-315	1.00895e-157	9.7335e-256	2.14485e-166	1
27.5	0	1	1.57087e-158	1.20888e-316	1.57087e-158	2.92729e-256	8.3218e-167	1
27.51	0	1	6.1874e-159	2.82451e-317	6.1874e-159	1.6046e-256	5.18129e-167	1
27.53	0	1	9.56564e-160	1.53232e-318	9.56564e-160	4.8169e-257	2.00678e-167	1
27.55	0	1	1.4719e-160	7.95989e-320	1.4719e-160	1.44424e-257	7.76351e-168	1
27.56	0	1	5.76358e-161	1.32657e-320	5.76358e-161	7.90456e-258	4.82667e-168	1
27.58	0	1	8.80626e-162	0	8.80626e-162	2.36568e-258	1.86401e-168	1
27.59	1	1	3.43617e-162	0	3.43617e-162	1.29359e-258	1.15787e-168	1
27.61	0	1	5.21327e-163	0	5.21326e-163	3.86437e-259	4.46379e-169	1
27.63	0	1	7.87232e-164	0	7.87231e-164	1.15301e-259	1.71887e-169	1
27.64	0	1	3.05375e-164	0	3.05374e-164	6.2952e-260	1.06616e-169	1
27.66	0	1	4.57893e-165	0	4.57889e-165	1.87486e-260	4.09832e-170	1
27.67	0	1	1.76996e-165	0	1.76994e-165	1.0227e-260	2.53985e-170	1
27.69	0	1	2.63535e-166	0	2.63525e-166	3.04027e-261	9.74616e-171	1
27.7	0	1	1.01511e-166	0	1.01505e-166	1.6569e-261	6.03472e-171	1
27.72	0	1	1.50091e-167	0	1.50068e-167	4.91659e-262	2.31167e-171	1
27.74	0	1	2.20912e-168	0	2.20823e-168	1.45715e-262	8.84483e-172	1
27.75	0	1	8.46133e-169	0	8.45586e-169	7.92911e-263	5.46868e-172	1
27.77	0	1	1.23761e-169	0	1.23552e-169	2.34568e-263	2.08876e-172	1
27.78	0	1	4.72736e-170	0	4.71446e-170	1.27524e-263	1.29034e-172	1
27.8	0	1	6.88927e-171	0	6.84007e-171	3.76567e-264	4.91987e-173	1
27.81	0	1	2.63118e-171	0	2.60081e-171	2.04535e-264	3.03661e-173	1
27.83	0	1	3.8625e-172	0	3.74692e-172	6.0287e-265	1.1558e-173	1
27.85	0	1	5.81216e-173	0	5.37275e-173	1.7748e-265	4.39411e-174	1
27.86	0	1	2.30173e-173	0	2.03091e-173	9.62527e-266	2.70817e-174	1
27.88	0	1	3.91947e-174	0	2.89168e-174	2.82842e-266	1.0278e-174	1
27.89	0	1	1.72211e-174	0	1.08921e-174	1.53253e-266	6.32898e-175	1
27.91	0	1	3.93772e-175	0	1.53995e-175	4.49517e-267	2.39777e-175	1
27.93	1	1	1.12406e-175	0	2.167e-176	1.3169e-267	9.07357e-176	1
27.94	0	1	6.39068e-176	0	8.11461e-177	7.12453e-268	5.57922e-176	1
27.96	0	1	2.22098e-176	0	1.13385e-177	2.08338e-268	2.10759e-176	1
27.97	0	1	1.33711e-176	0	4.2309e-178	1.12609e-268	1.2948e-176	1
27.99	1	1	4.9414e-177	0	5.87024e-179	3.28694e-269	4.8827e-177	1
28	0	1	3.01891e-177	0	2.18274e-179	1.77501e-269	2.99708e-177	1
28.02	0	1	1.13124e-177	0	3.00719e-180	5.17157e-270	1.12823e-177	1
28.04	0	1	4.24633e-178	0	4.1236e-181	1.50493e-270	4.24221e-178	1
28.05	0	1	2.60169e-178	0	1.52429e-181	8.11451e-271	2.60016e-178	1
28.07	0	1	9.76181e-179	0	2.07549e-182	2.357e-271	9.75973e-179	1
28.08	1	1	5.97754e-179	0	7.64507e-183	1.26973e-271	5.97678e-179	1
28.1	0	1	2.23959e-179	0	1.03364e-183	3.68139e-272	2.23948e-179	1
28.12	0	1	8.38168e-180	0	1.39096e-184	1.06607e-272	8.38154e-180	1
28.13	0	1	5.12539e-180	0	5.09356e-185	5.7342e-273	5.12534e-180	1
28.15	0	1	1.91489e-180	0	6.80618e-186	1.65749e-273	1.91488e-180	1
28.16	0	1	1.16994e-180	0	2.48358e-186	8.90721e-274	1.16994e-180	1
28.18	0	1	4.36339e-181	0	3.2953e-187	2.56995e-274	4.36339e-181	1
28.19	1	1	2.66358e-181	0	1.19822e-187	1.37981e-274	2.66358e-181	1
28.21	0	1	9.91678e-182	0	1.57867e-188	3.97381e-275	9.91678e-182	1
28.23	0	1	3.68783e-182	0	2.07015e-189	1.14305e-275	3.68783e-182	1
28.24	0	1	2.24793e-182	0	7.48326e-190	6.12769e-276	2.24793e-182	1
28.26	0	1	8.34499e-183	0	9.744e-191	1.75938e-276	8.34499e-183	1
28.27	0	1	5.08228e-183	0	3.5099e-191	9.42311e-277	5.08228e-183	1
28.29	0	1	1.88341e-183	0	4.53813e-192	2.70062e-277	1.88341e-183	1
28.31	0	1	6.97151e-184	0	5.84005e-193	7.73043e-278	6.97151e-184	1
28.32	1	1	4.23964e-184	0	2.09132e-193	4.13404e-278	4.23964e-184	1
28.34	0	1	1.56658e-184	0	2.67236e-194	1.18119e-278	1.56658e-184	1
28.35	0	1	9.51868e-185	0	9.53603e-195	6.31093e-279	9.51868e-185	1
28.37	0	1	3.51111e-185	0	1.20998e-195	1.79988e-279	3.51111e-185	1
28.38	0	1	2.13152e-185	0	4.30248e-196	9.60772e-280	2.13152e-185	1
28.4	0	1	7.84875e-186	0	5.42083e-197	2.73512e-280	7.84875e-186	1
28.42	0	1	2.88674e-186	0	6.79784e-198	7.77681e-281	2.88674e-186	1
28.43	0	1	1.74993e-186	0	2.40302e-198	4.14492e-281	1.74993e-186	1
28.45	0	1	6.42497e-187	0	2.99225e-199	1.17638e-281	6.42497e-187	1
28.46	0	1	3.8914e-187	0	1.05403e-199	6.26417e-282	3.8914e-187	1
28.48	0	1	1.42626e-187	0	1.30325e-200	1.7746e-282	1.42626e-187	1
28.5	1	1	5.2214e-188	0	1.60384e-201	5.02119e-283	5.2214e-188	1
28.51	0	1	3.15785e-188	0	5.61646e-202	2.66969e-283	3.15785e-188	1
28.53	0	1	1.15404e-188	0	6.86329e-203	7.54003e-284	1.15404e-188	1
28.54	0	1	6.97347e-189	0	2.39498e-203	4.00526e-284	6.97347e-189	1
28.56	0	1	2.54403e-189	0	2.90608e-204	1.12914e-284	2.54403e-189	1
28.57	0	1	1.53593e-189	0	1.01052e-204	5.99249e-285	1.53593e-189	1
28.59	1	1	5.59356e-190	0	1.21755e-205	1.68628e-285	5.59356e-190	1
28.61	0	1	2.0347e-190	0	1.46011e-206	4.73939e-286	2.0347e-190	1
28.62	0	1	1.22664e-190	0	5.0474e-207	2.51143e-286	1.22664e-190	1
28.64	0	1	4.45423e-191	0	6.01038e-208	7.0456e-287	4.45423e-191	1
28.65	1	1	2.68294e-191	0	2.0704e-208	3.73008e-287	2.68294e-191	1
28.67	0	1	9.72546e-192	0	2.44807e-209	1.04453e-287	9.72546e-192	1
28.69	0	1	3.52131e-192	0	2.88106e-210	2.92143e-288	3.52131e-192	1
28.7	2	1.41421	2.11793e-192	0	9.8662e-211	1.54431e-288	2.11793e-192	1
28.72	1	1	7.65507e-193	0	1.15296e-211	4.31134e-289	7.65507e-193	1
28.73	0	1	4.60022e-193	0	3.93441e-212	2.27694e-289	4.60022e-193	1
28.75	0	1	1.65981e-193	0	4.56541e-213	6.34507e-290	1.65981e-193	1
28.76	2	1.41421	9.96573e-194	0	1.55243e-213	3.34796e-290	9.96573e-194	1
28.78	0	1	3.58949e-194	0	1.78875e-214	9.31256e-291	3.58949e-194	1
28.8	0	1	1.29137e-194	0	2.05136e-215	2.58719e-291	1.29137e-194	1
28.81	0	1	7.74232e-195	0	6.93462e-216	1.36304e-291	7.74232e-195	1
28.83	0	1	2.78056e-195	0	7.8968e-217	3.77985e-292	2.78056e-195	1
28.84	0	1	1.66561e-195	0	2.66011e-217	1.98956e-292	1.66561e-195	1
28.86	0	1	5.97144e-196	0	3.00791e-218	5.50716e-293	5.97144e-196	1
28.88	0	1	2.13835e-196	0	3.38522e-219	1.52254e-293	2.13835e-196	1
28.89	1	1	1.27906e-196	0	1.13366e-219	8.00184e-294	1.27906e-196	1
28.91	0	1	4.57228e-197	0	1.26689e-220	2.20818e-294	4.57228e-197	1
28.92	0	1	2.73253e-197	0	4.22768e-221	1.15947e-294	2.73253e-197	1
28.94	0	1	9.75104e-198	0	4.69133e-222	3.19382e-295	9.75104e-198	1
28.95	0	1	5.82244e-198	0	1.56001e-222	1.67547e-295	5.82244e-198	1
28.97	0	1	2.07412e-198	0	1.71893e-223	4.60673e-296	2.07412e-198	1
28.99	1	1	7.38004e-199	0	1.88514e-224	1.26508e-296	7.38004e-199	1
29	0	1	4.40029e-199	0	6.23192e-225	6.62649e-297	4.40029e-199	1
29.02	0	1	1.56297e-199	0	6.78648e-226	1.81642e-297	1.56297e-199	1
29.03	1	1	9.31095e-200	0	2.23558e-226	9.50567e-298	9.31095e-200	1
29.05	0	1	3.30145e-200	0	2.4174e-227	2.60087e-298	3.30145e-200	1
29.06	1	1	1.96504e-200	0	7.93528e-228	1.35984e-298	1.96504e-200	1
29.08	0	1	6.95544e-201	0	8.52035e-229	3.71391e-299	6.95544e-201	1
29.1	0	1	2.45908e-201	0	9.10562e-230	1.01308e-299	2.45908e-201	1
29.11	0	1	1.46153e-201	0	2.97146e-230	5.28873e-300	1.46153e-201	1
29.13	0	1	5.15823e-202	0	3.15324e-231	1.44002e-300	5.15823e-202	1
29.14	0	1	3.06308e-202	0	1.02538e-231	7.51068e-301	3.06308e-202	1
29.16	0	1	1.07918e-202	0	1.08046e-232	2.04128e-301	1.07918e-202	1
29.18	0	1	3.79773e-203	0	1.13316e-233	5.54109e-302	3.79773e-203	1
29.19	1	1	2.2519e-203	0	3.66324e-234	2.88565e-302	2.2519e-203	1
29.21	0	1	7.91085e-204	0	3.81489e-235	7.81883e-303	7.91085e-204	1
29.22	0	1	4.68674e-204	0	1.22892e-235	4.0681e-303	4.68674e-204	1
29.24	0	1	1.64357e-204	0	1.2708e-236	1.10026e-303	1.64357e-204	1
29.25	0	1	9.72874e-205	0	4.07933e-237	5.71938e-304	9.72874e-205	1
29.27	0	1	3.40578e-205	0	4.18868e-238	1.54404e-304	3.40578e-205	1
29.29	0	1	1.19089e-205	0	4.28079e-239	4.1633e-305	1.19089e-205	1
29.3	0	1	7.03898e-206	0	1.36609e-239	2.16087e-305	7.03898e-206	1
29.32	0	1	2.45702e-206	0	1.38632e-240	5.81584e-306	2.45702e-206	1
29.33	0	1	1.451e-206	0	4.40847e-241	3.01583e-306	1.451e-206	1
29.35	0	1	5.05602e-207	0	4.44228e-242	8.10207e-307	5.05602e-207	1
29.37	0	1	1.75973e-207	0	4.45534e-243	2.17398e-307	1.75973e-207	1
29.38	0	1	1.03771e-207	0	1.40849e-243	1.12561e-307	1.03771e-207	1
29.4	0	1	3.60541e-208	0	1.4027e-244	3.01476e-308	3.60541e-208	1
29.41	0	1	2.12425e-208	0	4.4188e-245	1.5595e-308	2.12425e-208	1
29.43	0	1	7.36763e-209	0	4.36969e-246	4.16924e-309	7.36763e-209	1
29.44	0	1	4.3371e-209	0	1.3717e-246	2.15473e-309	4.3371e-209	1
29.46	0	1	1.50164e-209	0	1.34692e-247	5.75002e-310	1.50164e-209	1
29.48	1	1	5.1931e-210	0	1.31638e-248	1.53255e-310	5.1931e-210	1
29.49	0	1	3.05259e-210	0	4.10806e-249	7.90842e-311	3.05259e-210	1
29.51	0	1	1.05383e-210	0	3.98669e-250	2.10398e-311	1.05383e-210	1
29.52	0	1	6.18921e-211	0	1.23975e-250	1.08472e-311	6.18921e-211	1
29.54	0	1	2.13296e-211	0	1.19467e-251	2.88055e-312	2.13296e-211	1
29.56	0	1	7.34218e-212	0	1.14582e-252	7.64015e-313	7.34218e-212	1
29.57	0	1	4.30583e-212	0	3.5423e-253	3.93293e-313	4.30583e-212	1
29.59	0	1	1.47959e-212	0	3.37358e-254	1.04123e-313	1.47959e-212	1
29.6	0	1	8.66955e-213	0	1.03927e-254	5.35508e-314	8.66955e-213	1
29.62	0	1	2.97389e-213	0	9.82808e-256	1.41515e-314	2.97389e-213	1
29.63	0	1	1.74101e-213	0	3.01699e-256	7.27149e-315	1.74101e-213	1
29.65	0	1	5.96173e-214	0	2.83303e-257	1.91808e-315	5.96173e-214	1
29.67	0	1	2.0391e-214	0	2.6478e-258	5.05334e-316	2.0391e-214	1
29.68	0	1	1.19202e-214	0	8.08046e-259	2.59261e-316	1.19202e-214	1
29.7	2	1.41421	4.06999e-215	0	7.49906e-260	6.81797e-317	4.06999e-215	1
29.71	0	1	2.37717e-215	0	2.28048e-260	3.49473e-317	2.37717e-215	1
29.73	0	1	8.10239e-216	0	2.10151e-261	9.1735e-318	8.10239e-216	1
29.75	0	1	2.75843e-216	0	1.92751e-262	2.40504e-318	2.75843e-216	1
29.76	0	1	1.60878e-216	0	5.82722e-263	1.23069e-318	1.60878e-216	1
