# exported by fityk 0.8.7
#12-X:x	12-X:y	12-X:s	12-X:F(x)	12-X:%_1(x)	12-X:%_2(x)	12-X:%_4(x)	12-X:%_6(x)	12-X:a
31.25	0	1	0	0	0	0	0	1
31.26	0	1	0	0	0	0	0	1
31.28	0	1	0	0	0	0	0	1
31.3	0	1	0	0	0	0	0	1
31.31	0	1	0	0	0	0	0	1
31.33	0	1	0	0	0	0	0	1
31.34	0	1	0	0	0	0	0	1
31.36	0	1	0	0	0	0	0	1
31.37	1	1	0	0	0	0	0	1
31.39	0	1	0	0	0	0	0	1
31.41	0	1	0	0	0	0	0	1
31.42	0	1	0	0	0	0	0	1
31.44	0	1	0	0	0	0	0	1
31.45	0	1	0	0	0	0	0	1
31.47	0	1	0	0	0	0	0	1
31.49	0	1	0	0	0	0	0	1
31.5	0	1	0	0	0	0	0	1
31.52	0	1	0	0	0	0	0	1
31.53	0	1	0	0	0	0	0	1
31.55	0	1	0	0	0	0	0	1
31.56	0	1	0	0	0	0	0	1
31.58	0	1	0	0	0	0	0	1
31.6	0	1	0	0	0	0	0	1
31.61	0	1	0	0	0	0	0	1
31.63	0	1	0	0	0	0	0	1
31.64	0	1	0	0	0	0	0	1
31.66	0	1	0	0	0	0	0	1
31.68	0	1	0	0	0	0	0	1
31.69	0	1	0	0	0	0	0	1
31.71	0	1	0	0	0	0	0	1
31.72	0	1	0	0	0	0	0	1
31.74	0	1	0	0	0	0	0	1
31.75	0	1	0	0	0	0	0	1
31.77	0	1	0	0	0	0	0	1
31.79	0	1	0	0	0	0	0	1
31.8	2	1.41421	0	0	0	0	0	1
31.82	0	1	0	0	0	0	0	1
31.83	0	1	0	0	0	0	0	1
31.85	1	1	0	0	0	0	0	1
31.87	0	1	0	0	0	0	0	1
31.88	0	1	0	0	0	0	0	1
31.9	0	1	0	0	0	0	0	1
31.91	0	1	0	0	0	0	0	1
31.93	0	1	0	0	0	0	0	1
31.94	0	1	0	0	0	0	0	1
31.96	0	1	0	0	0	0	0	1
31.98	0	1	0	0	0	0	0	1
31.99	0	1	0	0	0	0	0	1
32.01	0	1	0	0	0	0	0	1
32.02	1	1	0	0	0	0	0	1
32.04	0	1	0	0	0	0	0	1
32.06	0	1	0	0	0	0	0	1
32.07	0	1	0	0	0	0	0	1
32.09	0	1	0	0	0	0	0	1
32.1	0	1	0	0	0	0	0	1
32.12	0	1	0	0	0	0	0	1
32.13	0	1	0	0	0	0	0	1
32.15	0	1	0	0	0	0	0	1
32.17	0	1	0	0	0	0	0	1
32.18	0	1	0	0	0	0	0	1
32.2	0	1	0	0	0	0	0	1
32.21	0	1	0	0	0	0	0	1
32.23	0	1	0	0	0	0	0	1
32.24	0	1	0	0	0	0	0	1
32.26	0	1	0	0	0	0	0	1
32.28	0	1	0	0	0	0	0	1
32.29	0	1	0	0	0	0	0	1
32.31	0	1	0	0	0	0	0	1
32.32	0	1	0	0	0	0	0	1
32.34	0	1	0	0	0	0	0	1
32.36	0	1	0	0	0	0	0	1
32.37	0	1	0	0	0	0	0	1
32.39	0	1	0	0	0	0	0	1
32.4	0	1	0	0	0	0	0	1
32.42	0	1	0	0	0	0	0	1
32.43	-1	1	0	0	0	0	0	1
