414 331 0 1.20245 349.697 1.95629e-08 1.21282e-55 350.9 -1.09379
415 339 0 1.20857 349.623 2.08885e-08 1.36583e-55 350.832 -0.642615
416 322 0 1.21471 349.549 2.23018e-08 1.53807e-55 350.764 -1.60293
417 350 0 1.22088 349.474 2.38085e-08 1.73193e-55 350.695 -0.0371646
418 320 0 1.22708 349.4 2.54147e-08 1.95012e-55 350.627 -1.71209
419 323 0 1.23331 349.325 2.71267e-08 2.19568e-55 350.558 -1.53337
420 323 0 1.23956 349.25 2.89513e-08 2.47203e-55 350.489 -1.52954
421 319 0 1.24585 349.174 3.08958e-08 2.78301e-55 350.42 -1.75919
422 327 0 1.25216 349.099 3.29678e-08 3.13295e-55 350.351 -1.29131
423 350 0 1.2585 349.023 3.51755e-08 3.5267e-55 350.282 -0.0150522
424 300 0 1.26487 348.947 3.75276e-08 3.96972e-55 350.212 -2.89899
425 331 0 1.27127 348.871 4.00332e-08 4.46815e-55 350.142 -1.05216
426 279 0 1.27769 348.795 4.27022e-08 5.0289e-55 350.072 -4.255
427 319 0 1.28415 348.718 4.55448e-08 5.65971e-55 350.002 -1.7358
428 314 0 1.29064 348.642 4.85722e-08 6.36931e-55 349.932 -2.02777
429 357 0 1.29715 348.565 5.1796e-08 7.16749e-55 349.862 0.377796
430 336 0 1.3037 348.487 5.52286e-08 8.06526e-55 349.791 -0.752371
431 344 0 1.31027 348.41 5.88833e-08 9.075e-55 349.72 -0.308426
432 360 0 1.31687 348.333 6.2774e-08 1.02106e-54 349.65 0.545517
433 378 0 1.32351 348.255 6.69155e-08 1.14877e-54 349.578 1.46185
434 368 0 1.33017 348.177 7.13236e-08 1.29238e-54 349.507 0.964002
435 324 0 1.33687 348.099 7.60151e-08 1.45387e-54 349.436 -1.4131
436 317 0 1.34359 348.021 8.10076e-08 1.63545e-54 349.364 -1.81776
437 354 0 1.35034 347.942 8.632e-08 1.83961e-54 349.292 0.250201
438 348 0 1.35713 347.863 9.19722e-08 2.06914e-54 349.221 -0.0654296
